"LEmethy_case---1-","AKT1","BMI1","BTRC","CDH1","CDH2","CDH3","CLDN3","CLDN4","CSN2","CSNK1A1","CTNNB1","DNMT1","ESRP1","ESRP2","ETS1","EZH2","FBXL14","FN1","GSK3B","HDAC1","HDAC2","HMGA2","HRAS","KRAS","KRT18","LATS2","LEF1","LOXL2","MAP2K1","MAP2K2","MAPK1","MDM2","miR-101-1","miR-130b","miR-141","miR-192","miR-200a","miR-200b","miR-200c","miR-205","miR-215","miR-34a","miR-34b","miR-34c","miR-429","MUC1","NFKB1","NOTCH1","OCLN","PAK1","PIK3CA","RAF1","SIRT1","SMAD2","SMAD3","SMAD4","SMARCA4","SNAI1","SNAI2","SOS1","STAT3","TCF3","TCF7","TCF7L1","TCF7L2","TGFB1","TNF","TP53","TWIST1","VIM","WNT1","YBX1","ZEB1","ZEB2","days"
"TCGA-05-4384",-1.0646040867683,-0.0636451090440352,-0.0198043018664926,-1.01488099944744,-0.964120380772605,-0.639887228473276,0.467879637471838,-0.227011346948353,0.285312211508793,-0.336285306412054,-0.540859118910883,0.420969808921859,-0.732624906997503,-0.525882471549962,-0.498893385446031,-0.16538949101267,-0.742716626545233,-2.41996287661539,-1.32265340955592,-1.43090047697254,-0.560735417150962,-0.260313805874871,-0.461137452614373,0.299497216987231,-0.339954350143094,-1.03034763677912,-0.347354720255744,-0.984872654089818,-0.409660531829062,-0.348970245381377,-0.526981121518524,0.449397455141443,0.161216040157366,-0.485464928616289,-0.335230859379551,0.195027425994276,0.641529414148414,1.17901665716524,-0.424188130354743,0.886234226559866,0.186356735609257,-0.809833534628617,-0.774772445298193,-0.933294589948744,0.728473712886289,0.288334969430742,-0.496311975401361,0.0428809783125288,-1.03948629082596,-0.0299000364804896,-0.180432540241429,-0.361334432455642,-1.05349279621162,-0.264128545970212,-1.19856962523145,0.224767864482754,0.219627580467761,-0.304365140705545,-0.357321948066251,-0.207100110611376,0.122382762951363,0.334150742210433,-0.905519313422869,-0.841965293409424,-0.155793043138665,-0.617923520327027,0.0304083964302377,0.0205338091832935,0.0518679496770878,-0.666061074444023,0.229434011146715,0.19367312649425,-0.185856778076236,-0.980146077896893,426
"TCGA-05-4390",0.485256896156309,1.26865529624585,0.643029509477073,-0.302347651529216,-0.539006062600049,-1.20406590712685,-1.10609928779918,-1.41715176301936,0.760896166235506,0.231797888437041,0.185748575761237,-0.0377693144728187,-0.916206311415371,-0.769547579530031,-1.32455263373982,0.491987094883997,-0.36501291836665,-0.861856191230609,-0.81484561536439,-0.253501119407815,-0.620574723757855,-0.718554865527993,0.63025617797931,-0.300720646893009,-1.29898664306257,1.01652387623193,-0.43867978386261,0.669820831083489,0.359666513823808,1.19343376680599,0.633122381139052,-0.630320691078648,0.524331438326818,-1.65927717772565,-0.597917842160285,-0.112509424918267,0.865161448080944,0.636780618104986,-0.66306590267367,0.756986875129519,0.0787877485837271,-0.728691017164015,-0.767435767247522,-0.827035105961421,0.861692524059964,-1.04092536499604,0.178256678526137,0.99477721785886,-0.712676218407743,1.84873989931874,0.425732603817125,-1.13020727317875,-0.0664177678382122,-2.11962343601939,-2.03192475764565,0.128093976508036,1.12410777656244,0.079692114907386,0.0428735087107158,0.0672426222184206,0.635239778325433,0.940759574509603,0.309102787104783,-0.984276141843415,0.082485602777335,0.513453076445504,0.517411081922915,-0.115001831295316,1.18472034800909,-0.266408923784921,0.0876332792286917,-0.431001077081754,-0.628038490282294,-1.41252976519953,1126
"TCGA-05-4396",-1.47948022150351,1.3847003836669,1.63951205892337,-1.32618832926621,0.690189901418053,-0.0616565164557215,-1.27791270111331,-1.13267802472345,0.785094197722608,-0.622139810736533,0.965739144255813,0.120216721573025,-1.46874840257431,-1.53037806576503,-0.249029796879031,-0.776032231739684,-0.60601005746807,-0.297712011640753,0.318298513410479,-1.17297754858725,-1.82459066144481,0.161572678467211,-0.444580392853326,-0.350963929430681,-1.53389675225972,0.7309274469261,2.36766665095657,1.18455104574648,0.349758300881283,-0.0297688216381631,-0.622570165389101,-0.328651770373199,0.305355366622339,-0.233668607193988,-1.14466617861134,-3.80768524876194,-2.07099419315221,-1.74307267144503,-1.21433308100685,-0.0761043414783328,-4.2266109208946,-0.587624140959845,2.92718468885526,3.07417192029533,-0.749705385704474,-0.798982823743975,0.142468950592726,-0.207253986528017,-0.997600639202843,2.77726031540356,-0.124091272715766,-1.86092894139659,-1.32145026835166,-1.06684091208473,-0.13024755315314,0.358539370438778,-0.425302552888898,5.50454258533922,-0.26658514872092,-0.887154641805034,0.596692973461557,-0.0290619145281913,0.794254948539916,0.743141241604928,-1.41401511326142,0.148282325613158,0.762885188686824,0.257870593659887,0.976365919982866,1.63759302470189,1.86827584301292,-2.18483556763809,1.13083659787883,-0.0335470886801102,303
"TCGA-05-4405",0.175445815106253,0.806761335372251,1.07271066706802,1.23392575348994,1.65688982924731,0.821652180382625,-0.399495684997436,-0.093668056019716,-0.123919913819991,0.452052940347891,-0.0456506498279896,-1.0942311715923,1.22477190654531,0.674352256991481,1.02881747343547,0.372759928618724,0.649820652209334,0.970474611840217,-0.266198665604127,1.20005535716822,0.437390919675835,1.06024276689526,0.00706404683513542,0.616626471835172,0.572209588546243,0.0176477671594454,2.04162074507041,0.413130069478312,0.24576395719797,0.37413505269607,1.00275638096102,0.582088051537778,-0.266943068673174,0.587273080903133,0.667578012323842,0.469092764139852,0.281399528077421,0.27235132972197,0.483183385373067,0.392758148271001,0.300431383839538,-0.485575012124563,0.0303502486476727,0.376366174351146,0.21374679842129,0.0959681357304568,0.479027409724059,0.688440628369393,0.385993099093,-0.121269740561216,-0.318078426555357,1.28192304706831,-0.38285955676974,0.50736671891165,0.492101826987226,0.0180038824991859,0.243921481954992,0.39040485983247,1.97590396154703,0.200474313752847,0.0206265576906172,0.179541696951259,0.891484138334966,1.0651393410764,0.241160782320433,0.804629914664006,0.778027060365173,0.269990245408691,1.88175346971035,0.356432709542841,0.933955417045461,0.971597314869774,2.73079921781724,1.27559997619131,610
"TCGA-05-4415",1.23219694608755,-2.82864240080282,0.659915312970602,0.367956008029129,-0.119244384046722,1.55707534729829,0.390845284690357,2.9043786399958,-0.333539179536387,0.295283907390413,1.20979844079895,1.04361391778593,0.374032757572126,-0.0175805697460326,1.20105277303789,0.679094406407965,2.43866136708164,1.45503053418045,0.230230818952841,0.850354694765296,0.946713493467789,0.159152099172813,0.906515894526174,-0.756767137341357,-1.95886885283607,0.92465730262727,-0.2675972291142,0.595892000425525,1.79179544931036,0.724505811675144,-0.214975563011402,-1.12015136636239,0.383623752821827,0.510850048625157,3.11835410439523,0.570677950944072,-2.43923798990897,-0.789427463059925,2.50924106376178,-0.418711276527709,0.665727512334725,2.06713917832081,-0.844454647600269,-0.980393277990314,-4.11144344737449,2.64524868765738,0.495794104270911,-0.866905439729847,0.178614567494449,2.51104492185554,0.717790362604979,0.51393887826177,0.755733595272577,0.439004119787273,1.2572849936582,-0.307022293499308,0.627275521030709,-0.151967201724609,-0.452423298766745,0.445931937957748,2.38395099079058,0.675247653540241,-0.398117391517071,1.58956286824252,1.32285706755722,0.0731179202230557,1.61047229742799,-1.92134537596551,0.299556863867462,-0.524015826241351,-0.733606277387068,-0.605130858100271,-0.133716657109325,-0.632543532377697,91
"TCGA-05-4417",0.94006940517981,0.592222090654759,1.00569506532343,0.025202178603821,1.50780143315149,-0.529623517555779,-0.218701142882869,0.739858893038334,-1.14806768635641,0.0379135564293629,-0.115314819601037,-1.09697047223103,0.00900178710612013,-0.0893806357409325,0.145130453142924,-0.149934763721836,-0.693611209284243,-0.254859988644468,-0.434575619100439,0.227502022584859,0.0121678727812783,-0.43381735715019,-0.370439914567578,0.0318027161006252,0.0800100433939167,0.736970120068737,-0.708907734864945,-0.195798779432748,-0.767135723744553,0.547989043985507,-0.18882518304475,-1.47319192730378,0.368729899738013,-0.502793075783786,-0.293745504357814,0.605574285777169,0.654327568407187,1.0531194148665,-0.405330578053025,0.67098889437353,0.831449776771154,-0.609242989117286,1.90456242187455,1.77741900681732,0.457290655596358,0.222488233246897,1.16049506007953,0.579186027886369,0.475430348523795,-0.0499202789853853,-0.161694073203368,-0.361802653828932,1.02209441187282,0.35705878773158,0.866284831637531,-0.810261715563776,0.623747165785814,-0.313750225788177,0.000776584398055672,0.921374781746445,-0.529389023797588,0.336459696623058,-0.756699348389034,0.0718855714629736,-0.415929414840498,0.5209628387054,-0.682495690927068,0.124579439873956,1.0866772441858,0.264207121737355,-0.656668078239533,0.0879874185694178,1.06243805594386,0.419423230653553,455
"TCGA-05-4424",-0.098242849956327,0.416171289498957,-0.261381406440972,-0.0641448337374768,-0.847602418219895,-0.00176440891765208,0.200105986785594,0.8102569245311,0.880203669054548,0.199441677289253,0.639621976796115,0.750410776263644,0.649381308541756,0.587695493155479,-1.99300174489646,0.398454327542105,-0.215596125641884,0.964722406112853,0.21440351016996,0.0189911323831063,0.097689971301683,-0.645390482283476,0.453006849811093,-0.0335771916438023,0.145496412098745,-0.0358970781530848,-0.653042399260404,-0.2010950375943,0.331581037594391,0.504561490533294,0.123109277173682,-0.0256675249456678,-0.270060179809638,-0.280558363592197,0.290972885548628,0.633763634097585,0.54505772551866,0.863060538155294,0.277976069858134,-1.41548572809021,0.397848993309471,-0.669530179284737,-0.679851121808411,-0.674156261748231,0.340577571413313,0.582636938903963,0.199773515531928,-0.149370450006087,0.577883121282836,0.503396523448035,0.0782712243383576,-0.843768642416074,1.1059061811068,0.542915440377533,0.365799799438739,1.06086481864268,0.0015500122087369,-0.187435559179187,-0.492773579533166,0.451370236154938,0.183424000172342,0.283847621318609,-0.268887746114092,0.14414005843024,0.287823887037235,-0.982610566809069,0.138360564236112,0.416257992457049,-1.25200166820828,-0.536638728413229,-0.625828836897114,0.316350028187672,-1.13629694397208,-0.874746925563403,913
"TCGA-05-4425",-0.22381174668352,2.91754539583829,0.5840501087571,-0.786475707086097,2.45050997891072,1.51547268719539,-1.22859873170853,-0.517379323159995,0.629575190322549,-0.161856166888754,-2.51331193342686,0.740481796954265,-1.88299593996603,-0.134869856689763,0.342780505470582,3.18133442445907,-1.45613316368753,4.3897853724297,1.47223548782051,-1.05934641598135,-1.53046605675986,2.23839509108039,-3.3096594616793,-0.619395430524486,-0.377472138666499,1.07901214706059,3.48055955091338,-0.0857035052168455,-1.55369450995914,0.359185741777523,-2.56980664221767,-0.181434850903655,0.156489461337184,-1.57737942770438,0.538412783567816,-1.47802446018102,-3.38881189810517,-2.44186137678263,0.616594545560771,1.06691082884035,1.10465494323413,0.435530099894947,2.85229587801676,2.73544392084897,-1.52763182563669,-0.548887974509604,-0.895348142689597,0.699217472825324,-0.292253978822505,0.61327396735921,5.4265866345242,-1.09401636167341,-4.14369314558874,-0.54452429777638,0.530348194706744,-0.555382204029698,1.56208621879966,0.202743378975344,1.07604806703612,-0.838359445994206,-0.0131223356396445,0.625508740323236,-0.0624724527489527,0.267405050715735,0.720570291363866,0.479965258035943,1.16982180221404,0.932837698739911,1.97028437536628,1.45862526151717,2.36476931138833,-0.348344526361829,2.21308169851749,3.10728820491608,669
"TCGA-05-4427",0.295989289768883,-4.53139374640701,-0.817286982443011,-0.641437141949806,0.358334119945572,-0.996132345191463,-1.12168533163664,-0.507029705549924,-2.35114344997737,0.450725141718963,-2.13419101286223,0.809339972413888,-0.397965933566072,-0.0982206677279479,-2.01852962147346,0.572813340445187,0.273784431630667,-0.0534013604286446,0.330605773931537,-0.154248838559026,-0.796482165141272,-0.121541474020111,0.00508771024451333,-0.13257131756079,-0.756432586727486,0.609887625907529,-1.00141064788906,-0.684180901933267,0.45749806658364,0.323337380730286,-1.30005950778193,-0.920644713373057,-0.188457259952585,-1.4188888785593,-0.331440583798885,0.700613418319896,0.943008972117378,-0.198315590695336,-0.465055264967537,-1.20206558992214,0.455264760440227,-0.48020204230224,1.09323298106419,0.998652715826472,1.17471337895984,-0.632678486516383,1.13815598366271,-6.30654388353426,-0.358546392454804,-0.31441160553536,-0.128036623921759,-0.102077802516332,1.44665829475407,-0.79607783188222,-0.998130262384607,-0.649424101975359,1.48533650816268,-0.124140509590528,-0.695858106598879,0.385739289614866,1.93580182083408,1.03903484139121,-0.755525252605351,1.11884883109869,0.576367758170016,0.715213764561513,2.31018161509152,0.926041455717958,0.123597667477792,-0.528050893448792,0.282913524556053,-0.185255688011923,1.50620866051338,-1.38943326047351,791
"TCGA-05-4433",-1.28246131656046,0.181296710536826,-0.502610880799314,-0.50860690296279,0.00734162063674342,0.934927526151296,1.48169587876051,-0.352651700323861,0.291279943262592,-2.30607156225911,-0.0294389868700754,0.247352009420667,0.318162931590333,-0.375884839876369,0.0594096639698553,-2.79350396932506,-1.70395343953858,-0.833731240824395,-0.521890375373627,-1.26952721542099,-1.4718922164994,-1.55862532677254,-1.31968377860436,-1.20662959208143,-0.467119170571395,-1.03227823054935,-0.319959297219457,0.144080972082427,-1.50624957922327,-1.16180312845433,-0.794397102121119,-0.156553950997302,-0.016910891267874,-0.454216320642627,-0.384996562166642,-2.06159742771034,-2.81577736606404,-1.92995531598965,-0.427516831735322,0.380408778654317,-4.26682058408872,0.842233542781686,-0.555141343233315,-0.536398408975852,-2.66806516640782,0.125326321591241,-1.1374114520067,-1.02375605923439,-0.646896883329106,-1.12386675178354,-0.427637000478544,-0.694630151980567,0.545480117936142,-0.0284042269445063,-1.99094890781712,0.0552859819175515,-0.763630732467835,-0.485583703391241,-0.473526237916921,-1.59701094522056,0.616298138026373,-0.855925401944689,-0.596234753638867,-1.05338165032773,-3.82651190219098,-0.556458137276077,-0.505494719389705,0.0408014172252566,0.240355363699691,0.631543402729753,-0.416289609014793,-2.1672498906317,-0.522146811948139,0.35919484357624,730
